Source Node,Destination Node,Label,Out_d_source,in_d_source,out_d_dest, in_d_dest,Transitive_frnds,Out_d_common_frnds,in_d_common_frnds,Total_frnds,Jaccard_coeff,cosine
4833519.0,1329374.0,0.0,64.0,76.0,0.0,1.0,0.0,0.0,0.0,122.0,0.0,0.0
680628.0,2256760.0,0.0,139.0,30.0,0.0,2.0,0.0,0.0,0.0,156.0,0.0,0.0
1643677.0,4549658.0,1.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0
1038493.0,1847349.0,1.0,16383.0,308.0,0.0,1.0,0.0,0.0,0.0,16511.0,0.0,0.0
332806.0,4862242.0,0.0,668.0,112.0,0.0,1.0,0.0,0.0,0.0,692.0,0.0,0.0
2476076.0,3388324.0,0.0,69.0,19.0,0.0,1.0,0.0,0.0,0.0,81.0,0.0,0.0
2749595.0,4450012.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0
3879270.0,1848053.0,0.0,420.0,176.0,0.0,1.0,0.0,0.0,0.0,535.0,0.0,0.0
4632595.0,2117966.0,1.0,248.0,59.0,0.0,1.0,0.0,0.0,0.0,262.0,0.0,0.0
7422.0,4540847.0,1.0,78.0,41.0,210.0,413.0,14.0,23.0,24.0,620.0,0.07580645161290323,0.0006339614497484387
1966283.0,3684537.0,0.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0
218441.0,4095293.0,1.0,79.0,10.0,0.0,3.0,2.0,0.0,1.0,83.0,0.012048192771084338,0.003745318352059925
808348.0,710180.0,1.0,105.0,10.0,0.0,41.0,3.0,0.0,5.0,147.0,0.034013605442176874,0.0010604453870625664
1178212.0,3276668.0,1.0,57.0,9.0,0.0,123.0,3.0,0.0,3.0,178.0,0.016853932584269662,0.0003695491500369549
4750423.0,4174569.0,0.0,349.0,30.0,0.0,1.0,0.0,0.0,0.0,361.0,0.0,0.0
3991629.0,1563059.0,1.0,55.0,5.0,0.0,44.0,1.0,0.0,0.0,100.0,0.0,0.0
969460.0,1429549.0,1.0,181.0,30.0,0.0,25.0,0.0,0.0,1.0,222.0,0.0045045045045045045,0.0001895734597156398
3044219.0,3533168.0,1.0,22.0,1.0,18.0,3624.0,3.0,0.0,0.0,3658.0,0.0,0.0
4277960.0,2575042.0,0.0,444.0,43.0,0.0,5.0,1.0,0.0,0.0,450.0,0.0,0.0
844426.0,2775642.0,0.0,8421.0,99.0,0.0,1.0,0.0,0.0,0.0,8425.0,0.0,0.0
2460586.0,326059.0,1.0,653.0,79.0,1448.0,535.0,23.0,32.0,18.0,2447.0,0.02043318348998774,3.4445794719597455e-05
654648.0,2466816.0,0.0,118.0,65.0,0.0,1.0,1.0,0.0,1.0,161.0,0.006211180124223602,0.00546448087431694
887419.0,1311144.0,0.0,942.0,10.0,0.0,1.0,0.0,0.0,0.0,943.0,0.0,0.0
2304487.0,98041.0,0.0,274.0,25.0,0.0,1.0,0.0,0.0,0.0,287.0,0.0,0.0
1517239.0,2002666.0,1.0,77.0,262.0,0.0,18.0,0.0,0.0,7.0,338.0,0.020710059171597635,0.0011471648639790233
4863081.0,2260547.0,0.0,343.0,23.0,0.0,46.0,0.0,0.0,0.0,395.0,0.0,0.0
4312834.0,2550691.0,1.0,113.0,24.0,0.0,54.0,1.0,0.0,0.0,181.0,0.0,0.0
4489100.0,2170871.0,1.0,26.0,9.0,14910.0,554.0,0.0,5.0,0.0,15013.0,0.00033304469459801507,9.238045968516739e-06
3664987.0,1443065.0,1.0,1.0,2.0,312.0,8.0,0.0,0.0,1.0,318.0,0.0031446540880503146,0.0010416666666666667
4014337.0,3205259.0,0.0,67.0,22.0,0.0,1.0,0.0,0.0,0.0,74.0,0.0,0.0
2632829.0,3007557.0,1.0,654.0,8.0,0.0,9.0,0.0,0.0,0.0,667.0,0.0,0.0
4699464.0,1861702.0,1.0,8186.0,181.0,0.0,124.0,82.0,0.0,79.0,8231.0,0.009597861742194144,7.61439911788632e-05
747221.0,1855316.0,0.0,38.0,4.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
4227738.0,1468875.0,1.0,23.0,12.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0
2832140.0,3660961.0,0.0,260.0,62.0,0.0,3.0,0.0,0.0,0.0,288.0,0.0,0.0
2504911.0,1998052.0,1.0,46.0,11.0,0.0,4.0,3.0,0.0,2.0,50.0,0.04,0.008771929824561403
4643188.0,348344.0,1.0,37.0,5.0,0.0,2.0,1.0,0.0,1.0,39.0,0.02564102564102564,0.011904761904761904
4329039.0,3651426.0,1.0,3964.0,105.0,0.0,82.0,76.0,0.0,71.0,3978.0,0.017848164906988435,0.0002127927398713653
1284489.0,3644272.0,0.0,29.0,10.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0
4382179.0,4528449.0,0.0,498.0,104.0,0.0,6.0,1.0,0.0,1.0,518.0,0.0019305019305019305,0.0002768549280177187
2516216.0,1358964.0,1.0,19.0,20.0,139.0,16.0,0.0,0.0,0.0,178.0,0.0,0.0
3996641.0,4220848.0,1.0,3552.0,162.0,0.0,447.0,48.0,0.0,30.0,3963.0,0.00757002271006813,1.8070569186788246e-05
1308001.0,1031623.0,0.0,5888.0,191.0,0.0,4.0,0.0,0.0,0.0,5903.0,0.0,0.0
4676811.0,2995503.0,1.0,84.0,24.0,0.0,10.0,5.0,0.0,7.0,94.0,0.07446808510638298,0.006481481481481481
3937901.0,4703247.0,0.0,17.0,9.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0
4634923.0,1547928.0,0.0,88.0,280.0,0.0,1.0,0.0,0.0,0.0,344.0,0.0,0.0
1012118.0,2903661.0,1.0,91.0,35.0,82.0,87.0,24.0,11.0,14.0,214.0,0.11682242990654206,0.001174039635578097
2902160.0,3788741.0,0.0,38.0,18.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0
2813212.0,2046273.0,1.0,939.0,109.0,0.0,4.0,1.0,0.0,0.0,1008.0,0.0,0.0
4765178.0,1362783.0,1.0,298.0,18.0,0.0,49.0,1.0,0.0,0.0,349.0,0.0,0.0
4238872.0,4597861.0,0.0,173.0,17.0,0.0,2.0,0.0,0.0,0.0,178.0,0.0,0.0
1172725.0,1996834.0,0.0,66.0,12.0,0.0,3.0,0.0,0.0,0.0,80.0,0.0,0.0
3256514.0,1650995.0,1.0,81.0,5.0,191.0,41.0,2.0,7.0,2.0,295.0,0.030508474576271188,0.00045108259823576583
4204921.0,1120502.0,1.0,39.0,19.0,0.0,9.0,0.0,0.0,0.0,63.0,0.0,0.0
826816.0,1954924.0,0.0,80.0,7.0,0.0,1.0,0.0,0.0,0.0,82.0,0.0,0.0
828494.0,4395348.0,1.0,121.0,65.0,0.0,69.0,4.0,0.0,4.0,216.0,0.018518518518518517,0.0003116721209287829
1307838.0,1236316.0,0.0,43.0,2.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,0.0
4253419.0,653741.0,1.0,313.0,31.0,0.0,42.0,16.0,0.0,13.0,349.0,0.03724928366762178,0.0008997785160575858
724909.0,2089449.0,1.0,35.0,1.0,0.0,10.0,0.0,0.0,0.0,46.0,0.0,0.0
3742263.0,2634231.0,1.0,28.0,781.0,213.0,1340.0,11.0,7.0,366.0,1888.0,0.1975635593220339,0.0002968854093954283
3542042.0,4186265.0,0.0,178.0,16.0,0.0,1.0,0.0,0.0,0.0,183.0,0.0,0.0
1392495.0,35499.0,1.0,14.0,67.0,206.0,45.0,4.0,10.0,13.0,255.0,0.09019607843137255,0.0011312773596970143
2705016.0,2836141.0,1.0,187.0,11.0,0.0,2.0,1.0,0.0,1.0,190.0,0.005263157894736842,0.0025252525252525255
3265052.0,2741843.0,1.0,317.0,32.0,0.0,27.0,8.0,0.0,7.0,341.0,0.020527859237536656,0.0007428632070465882
1669131.0,1436533.0,1.0,45.0,2.0,0.0,25.0,0.0,0.0,0.0,70.0,0.0,0.0
2288200.0,4638004.0,0.0,24.0,91.0,0.0,5.0,0.0,0.0,0.0,117.0,0.0,0.0
1496657.0,1778306.0,1.0,52.0,5.0,0.0,1.0,0.0,0.0,0.0,56.0,0.0,0.0
1725653.0,4502242.0,1.0,114.0,2.0,0.0,11.0,0.0,0.0,1.0,125.0,0.008,0.0007836990595611285
3853740.0,246062.0,1.0,76.0,45.0,30.0,390.0,2.0,3.0,8.0,515.0,0.021359223300970873,0.00021645021645021645
3152598.0,4557992.0,0.0,34.0,2.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,0.0
3038883.0,2711673.0,0.0,22.0,3.0,0.0,15.0,0.0,0.0,0.0,37.0,0.0,0.0
4631574.0,3718505.0,1.0,80.0,20.0,2001.0,241.0,15.0,38.0,10.0,2065.0,0.02324455205811138,0.00021409455842997323
4586706.0,2352783.0,0.0,988.0,100.0,0.0,61.0,1.0,0.0,0.0,1064.0,0.0,0.0
1032146.0,3025356.0,0.0,86.0,7.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0
1604918.0,2502828.0,1.0,92.0,13.0,16383.0,782.0,3.0,4.0,2.0,16980.0,0.00035335689045936394,3.3290333319462363e-06
4209920.0,1554319.0,1.0,1567.0,56.0,0.0,13.0,0.0,0.0,0.0,1584.0,0.0,0.0
878966.0,1462103.0,0.0,227.0,8.0,0.0,1.0,0.0,0.0,0.0,228.0,0.0,0.0
22673.0,597630.0,1.0,63.0,50.0,94.0,41.0,7.0,13.0,11.0,175.0,0.13714285714285715,0.0015732546705998034
2516470.0,4685325.0,1.0,104.0,5.0,0.0,32.0,3.0,0.0,3.0,134.0,0.022388059701492536,0.0008600917431192661
2733711.0,1293096.0,1.0,492.0,87.0,0.0,1380.0,50.0,0.0,27.0,1822.0,0.014818880351262349,3.379139445821131e-05
1888836.0,3645067.0,1.0,188.0,27.0,71.0,70.0,23.0,50.0,17.0,253.0,0.2648221343873518,0.002210126999835065
4067093.0,2469566.0,1.0,934.0,189.0,0.0,22.0,4.0,0.0,2.0,1014.0,0.0019723865877712033,8.095199546668825e-05
2208528.0,579538.0,1.0,78.0,1.0,0.0,385.0,2.0,0.0,0.0,462.0,0.0,0.0
3652723.0,1951742.0,0.0,39.0,4.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
686038.0,4703633.0,1.0,31.0,12.0,22.0,14.0,8.0,9.0,5.0,48.0,0.2916666666666667,0.00904392764857881
1182628.0,786487.0,0.0,533.0,53.0,0.0,2.0,0.0,0.0,0.0,547.0,0.0,0.0
4352591.0,3441891.0,1.0,1.0,7.0,0.0,8.0,0.0,0.0,2.0,14.0,0.14285714285714285,0.03125
4584528.0,1988391.0,1.0,34.0,8.0,0.0,3.0,0.0,0.0,1.0,37.0,0.02702702702702703,0.007936507936507936
1880873.0,2836745.0,1.0,100.0,46.0,982.0,197.0,8.0,13.0,6.0,1111.0,0.017101710171017102,0.00011037912324119581
4398692.0,2517572.0,0.0,244.0,441.0,0.0,1.0,0.0,0.0,0.0,594.0,0.0,0.0
3634349.0,423076.0,1.0,62.0,44.0,0.0,6.0,0.0,0.0,3.0,103.0,0.02912621359223301,0.0047169811320754715
2903406.0,2589153.0,0.0,2001.0,54.0,0.0,2.0,0.0,0.0,0.0,2004.0,0.0,0.0
3920944.0,1515418.0,1.0,17.0,2.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0
3806945.0,1812918.0,1.0,318.0,51.0,0.0,33.0,1.0,0.0,1.0,378.0,0.0026455026455026454,8.212203334154553e-05
505420.0,1705387.0,0.0,1162.0,22.0,0.0,1.0,0.0,0.0,0.0,1165.0,0.0,0.0
4039911.0,4370445.0,0.0,8.0,18.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0
3145186.0,1996048.0,1.0,19.0,18.0,0.0,117.0,0.0,0.0,0.0,153.0,0.0,0.0
2412838.0,2982316.0,0.0,594.0,229.0,0.0,5.0,0.0,0.0,0.0,692.0,0.0,0.0
1304372.0,2691330.0,1.0,1468.0,117.0,0.0,3.0,1.0,0.0,1.0,1508.0,0.000663129973474801,0.0002103049421661409
2888452.0,4192452.0,1.0,53.0,60.0,138.0,185.0,26.0,24.0,36.0,279.0,0.21505376344086022,0.0016438806542645003
3600543.0,252143.0,1.0,700.0,121.0,0.0,12.0,6.0,0.0,7.0,749.0,0.009345794392523364,0.0007105156313438896
1826815.0,3202582.0,0.0,2469.0,71.0,0.0,1.0,0.0,0.0,0.0,2471.0,0.0,0.0
1542436.0,648923.0,0.0,125.0,7.0,0.0,2.0,0.0,0.0,0.0,131.0,0.0,0.0
1013867.0,3858742.0,0.0,1238.0,24.0,0.0,4.0,0.0,0.0,0.0,1243.0,0.0,0.0
747887.0,2681224.0,0.0,233.0,102.0,0.0,9.0,0.0,0.0,0.0,287.0,0.0,0.0
248887.0,2224510.0,1.0,73.0,24.0,28.0,1.0,0.0,2.0,0.0,107.0,0.018691588785046728,0.0007109847138286527
997984.0,4532254.0,0.0,407.0,24.0,0.0,1.0,0.0,0.0,0.0,419.0,0.0,0.0
3790362.0,1497870.0,0.0,19.0,15.0,0.0,176.0,0.0,0.0,0.0,199.0,0.0,0.0
1281226.0,1405652.0,0.0,2350.0,15.0,0.0,5.0,2.0,0.0,1.0,2359.0,0.000423908435777872,8.456659619450317e-05
3460106.0,4217719.0,1.0,857.0,50.0,0.0,23.0,0.0,0.0,0.0,898.0,0.0,0.0
2843916.0,2309850.0,1.0,80.0,37.0,129.0,31.0,8.0,27.0,9.0,215.0,0.16744186046511628,0.0019230769230769232
3981893.0,4070684.0,1.0,99.0,10.0,16383.0,1804.0,1.0,0.0,1.0,18231.0,5.4851626350721296e-05,5.044433895972675e-07
3280596.0,2285584.0,1.0,251.0,98.0,0.0,3.0,1.0,0.0,1.0,269.0,0.0037174721189591076,0.0009551098376313276
4095978.0,3770681.0,1.0,2000.0,122.0,0.0,25.0,2.0,0.0,2.0,2040.0,0.000980392156862745,3.770028275212064e-05
3713294.0,2283672.0,0.0,422.0,25.0,0.0,1.0,0.0,0.0,0.0,429.0,0.0,0.0
2662809.0,846241.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0
2910958.0,4634634.0,0.0,85.0,148.0,0.0,7.0,0.0,0.0,0.0,209.0,0.0,0.0
720065.0,2401987.0,1.0,376.0,61.0,0.0,3.0,1.0,0.0,2.0,404.0,0.0049504950495049506,0.0015255530129672007
2529458.0,1567934.0,1.0,107.0,17.0,124.0,1774.0,5.0,3.0,1.0,1980.0,0.00202020202020202,1.6995819028518986e-05
555834.0,75934.0,0.0,193.0,31.0,0.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0
3324196.0,1580983.0,1.0,959.0,45.0,0.0,302.0,6.0,0.0,2.0,1272.0,0.0015723270440251573,6.596132028178676e-06
1379460.0,3153577.0,0.0,885.0,27.0,0.0,1.0,0.0,0.0,0.0,893.0,0.0,0.0
1567132.0,1117063.0,1.0,85.0,8.0,0.0,3.0,2.0,0.0,2.0,90.0,0.022222222222222223,0.007168458781362007
1349556.0,2683499.0,0.0,811.0,132.0,0.0,1.0,0.0,0.0,0.0,854.0,0.0,0.0
2849188.0,3934750.0,1.0,238.0,4.0,12829.0,1092.0,5.0,31.0,2.0,13304.0,0.0024804570054119063,9.795534542319974e-06
2653189.0,78959.0,1.0,122.0,16.0,923.0,751.0,8.0,15.0,3.0,1519.0,0.01184990125082291,7.791803023219573e-05
2259266.0,3325045.0,0.0,164.0,48.0,0.0,2.0,0.0,0.0,0.0,203.0,0.0,0.0
4792497.0,1508323.0,1.0,5750.0,87.0,0.0,2.0,1.0,0.0,1.0,5755.0,0.0001737619461337967,8.566044200788077e-05
4306356.0,4481179.0,0.0,223.0,61.0,0.0,3.0,0.0,0.0,0.0,264.0,0.0,0.0
183518.0,4185284.0,1.0,202.0,173.0,0.0,37.0,6.0,0.0,5.0,332.0,0.015060240963855422,0.00036036036036036037
1881789.0,4453637.0,1.0,653.0,66.0,0.0,498.0,11.0,0.0,11.0,1171.0,0.009393680614859094,3.0720936597572486e-05
1124571.0,4577350.0,0.0,95.0,25.0,0.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0
3601788.0,2454325.0,0.0,46.0,10.0,0.0,2.0,0.0,0.0,0.0,51.0,0.0,0.0
3226128.0,3336809.0,1.0,4.0,10.0,0.0,12.0,1.0,0.0,3.0,22.0,0.13636363636363635,0.017857142857142856
1615724.0,4401172.0,1.0,229.0,10.0,0.0,37.0,1.0,0.0,0.0,265.0,0.0,0.0
3675991.0,1395665.0,1.0,4.0,1.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,0.0
133153.0,2494309.0,0.0,36.0,377.0,0.0,1.0,0.0,0.0,0.0,403.0,0.0,0.0
2248773.0,3542165.0,0.0,104.0,42.0,0.0,24.0,0.0,0.0,0.0,136.0,0.0,0.0
4201278.0,3862918.0,1.0,81.0,39.0,0.0,12.0,6.0,0.0,7.0,107.0,0.06542056074766354,0.004861111111111111
687255.0,4584287.0,0.0,61.0,62.0,0.0,3.0,0.0,0.0,0.0,107.0,0.0,0.0
660463.0,4455036.0,0.0,19.0,2.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0
3308739.0,490288.0,1.0,228.0,46.0,948.0,268.0,32.0,64.0,36.0,1212.0,0.08250825082508251,0.0003001344602381867
3497274.0,4421072.0,0.0,15.0,1202.0,0.0,3.0,0.0,0.0,0.0,1213.0,0.0,0.0
1827023.0,3078058.0,0.0,111.0,86.0,0.0,24.0,0.0,0.0,0.0,194.0,0.0,0.0
1711533.0,1826753.0,1.0,49.0,9.0,0.0,21.0,1.0,0.0,1.0,72.0,0.013888888888888888,0.0008210180623973727
3090191.0,3410841.0,0.0,212.0,97.0,0.0,3.0,0.0,0.0,0.0,230.0,0.0,0.0
3561311.0,1111667.0,0.0,34.0,38.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,0.0
272660.0,2770842.0,1.0,24.0,37.0,0.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0
57213.0,816750.0,0.0,376.0,78.0,0.0,8.0,0.0,0.0,0.0,412.0,0.0,0.0
64487.0,3904718.0,0.0,252.0,6.0,0.0,4.0,0.0,0.0,0.0,261.0,0.0,0.0
3424819.0,583187.0,1.0,1.0,1.0,148.0,191.0,0.0,0.0,0.0,243.0,0.0,0.0
4769151.0,4209054.0,0.0,1250.0,151.0,0.0,18.0,0.0,0.0,0.0,1349.0,0.0,0.0
4739039.0,1710984.0,1.0,73.0,7.0,0.0,2.0,0.0,0.0,0.0,76.0,0.0,0.0
2169328.0,3104273.0,1.0,247.0,3.0,0.0,31.0,2.0,0.0,0.0,277.0,0.0,0.0
4105612.0,523444.0,1.0,194.0,79.0,137.0,49.0,16.0,49.0,22.0,328.0,0.21646341463414634,0.0013982433337272047
1490894.0,2125931.0,0.0,152.0,12.0,0.0,1.0,0.0,0.0,0.0,156.0,0.0,0.0
701193.0,4633652.0,0.0,14.0,1.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0
3652723.0,1656094.0,0.0,39.0,4.0,0.0,5.0,0.0,0.0,0.0,44.0,0.0,0.0
370303.0,2813093.0,0.0,20.0,5.0,0.0,145.0,0.0,0.0,0.0,167.0,0.0,0.0
2887190.0,2995658.0,1.0,2148.0,212.0,6897.0,439.0,60.0,282.0,51.0,8783.0,0.03791415233974724,1.9234145980814374e-05
4768720.0,130700.0,0.0,60.0,5.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,0.0
4400602.0,386644.0,0.0,193.0,43.0,0.0,4.0,0.0,0.0,0.0,217.0,0.0,0.0
3611968.0,462667.0,1.0,108.0,8.0,0.0,2.0,0.0,0.0,0.0,111.0,0.0,0.0
4312301.0,309801.0,1.0,1159.0,148.0,9779.0,589.0,17.0,61.0,24.0,11093.0,0.007662489858469305,6.272610917471922e-06
3848377.0,4329212.0,0.0,1344.0,238.0,0.0,1.0,1.0,0.0,1.0,1351.0,0.0007401924500370096,0.0006321112515802782
3391914.0,2440283.0,0.0,311.0,29.0,0.0,1.0,0.0,0.0,0.0,317.0,0.0,0.0
3580358.0,1901360.0,1.0,39.0,34.0,623.0,201.0,2.0,12.0,13.0,765.0,0.032679738562091505,0.00041561377842798245
532438.0,4127124.0,1.0,52.0,6.0,12065.0,318.0,1.0,2.0,2.0,12254.0,0.0003264240248082259,5.569370688959001e-06
3998291.0,832495.0,0.0,222.0,21.0,0.0,1.0,0.0,0.0,0.0,229.0,0.0,0.0
2956282.0,3247726.0,0.0,1120.0,124.0,0.0,3.0,0.0,0.0,0.0,1134.0,0.0,0.0
1824645.0,3964626.0,1.0,224.0,65.0,9477.0,485.0,27.0,51.0,29.0,9662.0,0.008279859242392879,2.778725245899817e-05
4751248.0,1438235.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0
2871896.0,1286366.0,0.0,63.0,4.0,0.0,4.0,0.0,0.0,0.0,68.0,0.0,0.0
4239107.0,1692116.0,1.0,900.0,65.0,0.0,8.0,0.0,0.0,0.0,911.0,0.0,0.0
1729899.0,4191008.0,1.0,351.0,6.0,0.0,1.0,0.0,0.0,0.0,352.0,0.0,0.0
826632.0,74282.0,0.0,89.0,22.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0
4276950.0,2434309.0,0.0,261.0,329.0,0.0,3.0,0.0,0.0,0.0,353.0,0.0,0.0
62576.0,1982838.0,1.0,146.0,19.0,0.0,34.0,0.0,0.0,1.0,194.0,0.005154639175257732,0.00017825311942959
2311715.0,1682227.0,0.0,686.0,24.0,0.0,1.0,0.0,0.0,0.0,687.0,0.0,0.0
3671940.0,4170165.0,1.0,57.0,3.0,461.0,74.0,1.0,2.0,0.0,525.0,0.0038095238095238095,6.230529595015576e-05
2518892.0,1324708.0,0.0,4.0,93.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0
2249817.0,1046831.0,1.0,393.0,50.0,0.0,41.0,11.0,0.0,9.0,434.0,0.020737327188940093,0.000495512855805759
1577197.0,4762543.0,0.0,23.0,2.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0
2942465.0,3838531.0,0.0,12.0,3.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0
1188092.0,1293096.0,1.0,73.0,28.0,0.0,1380.0,23.0,0.0,18.0,1435.0,0.012543554006968641,0.00012914334911752045
1655858.0,1516515.0,0.0,98.0,15.0,0.0,1.0,0.0,0.0,0.0,104.0,0.0,0.0
512648.0,2614778.0,1.0,21.0,10.0,0.0,11.0,0.0,0.0,0.0,32.0,0.0,0.0
1217803.0,3827769.0,1.0,146.0,5.0,0.0,98.0,0.0,0.0,0.0,246.0,0.0,0.0
1234390.0,3237095.0,0.0,11.0,4.0,0.0,14.0,0.0,0.0,0.0,27.0,0.0,0.0
2653993.0,2464828.0,0.0,122.0,43.0,0.0,3.0,0.0,0.0,0.0,148.0,0.0,0.0
1347231.0,1212256.0,0.0,222.0,16.0,0.0,2.0,0.0,0.0,0.0,228.0,0.0,0.0
2916955.0,3895244.0,1.0,221.0,55.0,0.0,47.0,7.0,0.0,2.0,275.0,0.007272727272727273,0.0001541782300339192
4441281.0,3021566.0,1.0,2001.0,154.0,0.0,201.0,22.0,0.0,17.0,2194.0,0.007748404740200547,3.924692084819522e-05
333522.0,855019.0,1.0,40.0,7.0,22.0,254.0,0.0,0.0,2.0,306.0,0.006535947712418301,0.0001541782300339192
2211581.0,3671611.0,1.0,31.0,2.0,0.0,2.0,1.0,0.0,1.0,32.0,0.03125,0.015151515151515152
1919248.0,4704413.0,1.0,81.0,20.0,0.0,7.0,0.0,0.0,0.0,105.0,0.0,0.0
3544871.0,408462.0,0.0,321.0,7.0,0.0,1.0,0.0,0.0,0.0,324.0,0.0,0.0
2709584.0,3924052.0,0.0,30.0,5.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0
1471957.0,4058811.0,0.0,160.0,78.0,0.0,1.0,0.0,0.0,0.0,207.0,0.0,0.0
691712.0,2918684.0,1.0,295.0,63.0,0.0,1.0,0.0,0.0,0.0,327.0,0.0,0.0
2766403.0,1325567.0,1.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0
4204100.0,1128852.0,0.0,248.0,93.0,0.0,8.0,0.0,0.0,0.0,315.0,0.0,0.0
2930565.0,1926505.0,0.0,293.0,14.0,0.0,3.0,0.0,0.0,0.0,297.0,0.0,0.0
2648343.0,3306102.0,0.0,10974.0,260.0,0.0,1.0,0.0,0.0,0.0,11030.0,0.0,0.0
2288305.0,975430.0,1.0,429.0,50.0,1640.0,131.0,12.0,23.0,9.0,2061.0,0.015526443474041727,3.7722103620261015e-05
628297.0,741317.0,0.0,20.0,2.0,0.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0
4546710.0,1748785.0,0.0,505.0,5.0,0.0,1.0,0.0,0.0,0.0,507.0,0.0,0.0
1525392.0,3232617.0,0.0,317.0,442.0,0.0,1.0,0.0,0.0,0.0,691.0,0.0,0.0
312822.0,24820.0,1.0,1999.0,76.0,0.0,6.0,1.0,0.0,1.0,2014.0,0.0004965243296921549,8.032128514056225e-05
3205168.0,4335772.0,1.0,399.0,34.0,16383.0,3281.0,26.0,2.0,16.0,19949.0,0.000902300867211389,2.1140377745665283e-06
3683162.0,2425600.0,1.0,1110.0,132.0,0.0,2.0,1.0,0.0,0.0,1156.0,0.0,0.0
3379549.0,1885412.0,0.0,715.0,39.0,0.0,3.0,0.0,0.0,0.0,720.0,0.0,0.0
175042.0,3693303.0,1.0,71.0,5.0,66.0,284.0,9.0,9.0,3.0,381.0,0.031496062992125984,0.0004511278195488722
2683361.0,382397.0,0.0,117.0,26.0,0.0,1.0,0.0,0.0,0.0,131.0,0.0,0.0
775219.0,2579878.0,1.0,3940.0,30.0,0.0,1.0,0.0,0.0,0.0,3969.0,0.0,0.0
120245.0,4102454.0,0.0,153.0,74.0,0.0,1.0,0.0,0.0,0.0,166.0,0.0,0.0
4145879.0,904320.0,1.0,376.0,115.0,0.0,90.0,12.0,0.0,21.0,489.0,0.04294478527607362,0.00047522063815342837
4764704.0,827172.0,0.0,98.0,8.0,0.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0
4204066.0,4338388.0,0.0,89.0,22.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0
4580313.0,4400178.0,1.0,14468.0,212.0,0.0,90.0,52.0,0.0,27.0,14512.0,0.001860529217199559,2.0435967302452316e-05
2735577.0,3218727.0,1.0,544.0,24.0,0.0,28.0,3.0,0.0,3.0,569.0,0.005272407732864675,0.0001886317907444668
523086.0,4249631.0,1.0,2206.0,182.0,0.0,517.0,50.0,0.0,49.0,2677.0,0.018304071722076952,3.968909667615965e-05
1415242.0,1140168.0,0.0,31.0,12.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0
2788194.0,4038585.0,1.0,27.0,3.0,0.0,53.0,0.0,0.0,0.0,80.0,0.0,0.0
256384.0,2992920.0,1.0,43.0,57.0,0.0,318.0,0.0,0.0,2.0,407.0,0.004914004914004914,6.289308176100629e-05
739907.0,3353431.0,1.0,19.0,193.0,33.0,181.0,8.0,5.0,89.0,319.0,0.2946708463949843,0.0020719449832481045
4449014.0,1742606.0,1.0,3200.0,174.0,0.0,40.0,7.0,0.0,2.0,3233.0,0.0006186204763377668,1.4819205690574985e-05
4738406.0,966012.0,0.0,120.0,94.0,0.0,2.0,0.0,0.0,0.0,181.0,0.0,0.0
4696752.0,1814232.0,0.0,63.0,17.0,0.0,4.0,0.0,0.0,0.0,71.0,0.0,0.0
